,variant_id,title,type2,nivel_prenda,specific_color,color,tipo_marca,season,disponibilidad,basicos,formalidad,estampado,atrevido,invierno_verano,interesante,detalle,specific_type,stock,envios,ventas,satisfaction,tasa_mercado,interest,marca,feature_name,feature_value
4677,13519921-c3b4-4311-a086-0722d88c255a,Vilucy Shirt noos ,Shirt,nivel_2,rust,orange,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,shirt,0.0,462.0,193.6,0.4457800511508951,0.0039297409943435,0.2747239047061412,Mainstream,application,false
4695,2910a9dc-d61f-4fdf-bd0f-310872cbaae0,Vimero Top detail ,Top,nivel_2,black,black,Mainstream,8,proximamente,False,formal,False,unknown,invierno,True,detail,top,0.0,2514.333333333333,1121.5,0.4357410348617129,0.0213867505918711,0.228563892726792,Mainstream,application,false
4696,3b854bf7-c946-4ff5-a57b-0a7bd8921b6d,Vimero Top detail ,Top,nivel_2,blue_light,blue,Mainstream,8,proximamente,True,formal,False,unknown,invierno,True,detail,top,0.0,2397.0,883.5,0.3682370105138262,0.0203887211329902,0.1943128658234082,Mainstream,application,false
4697,054af997-d01b-49d6-9597-23c04271e0f3,Vimero Top detail ,Top,nivel_2,salmon,orange,Mainstream,8,proximamente,False,formal,False,unknown,invierno,False,detail,top,0.0,2657.333333333333,905.5,0.342828133844587,0.0226030989948822,0.1827156164197346,Mainstream,application,false
4698,186078aa-1232-4bc5-a8a2-f0fa7e52a4aa,Vimero Top detail ,Top,nivel_2,white,white,Mainstream,8,proximamente,False,formal,False,unknown,invierno,True,detail,top,0.0,2107.6666666666665,927.3333333333334,0.4422933508757947,0.0179276712173407,0.2301105110465676,Mainstream,application,false
4700,15bd4036-ffd7-444b-814a-3e9839706367,Vimero Top noos,Top,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,top,0.0909090909090909,1395.5454545454545,571.9090909090909,0.4441239558222835,0.0118704159787815,0.2412938694282021,Mainstream,style,false
4767,1fbf5d7f-743f-4a36-885d-2cc1830808e8,Viril Cardigan knit ,Sweater,nivel_2,aubergine,purple,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,356.4,198.0,0.5813252197430696,0.0030315144813507,0.3846614824184696,Mainstream,composition,46
4703,2e70a90d-c1f5-4acf-8f95-cea1c34b6493,Vimero Top noos,Top,nivel_2,green_light,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,top,0.0909090909090909,1525.4545454545455,643.8181818181819,0.4362897881339708,0.01297541398762,0.2321573230392238,Mainstream,style,false
4712,5e902b8a-be04-41d2-a288-337ac7554a3c,Vinaja Jacket long ,Jacket,nivel_3,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,long,jacket,0.0,413.6,215.6,0.5303157894736843,0.0035180538425551,0.3481496775579914,Mainstream,application,55
4713,03e13669-046b-47bf-a7b2-72db310a9ca1,Vinaja Jacket long ,Jacket,nivel_3,gray_light,gray,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,long,jacket,0.0,308.0,121.0,0.4426406926406926,0.0026198273295623,0.3130064171464141,Mainstream,application,55
4692,2fc60d0c-b1e6-4b48-aaeb-52618631a7d3,Vimelli Tshirt noos,Tshirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,tshirt,0.0,470.8,189.2,0.4606328454154541,0.0040045932037596,0.2893305850859858,Mainstream,application,52
4760,36464b36-d53f-4f7e-a214-489deb53bec9,Virasha Shirt boat ,Shirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,boat,shirt,0.0,352.0,189.2,0.5306442577030812,0.0029940883766427,0.3689656285258968,Mainstream,application,3_4
4754,4328d641-65ce-420c-8acf-7a4631f38aeb,Vipoco Cardigan knit,Sweater,nivel_2,taupe,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,730.2,294.8,0.4006701658309383,0.0062110321949559,0.2390074932853384,Mainstream,composition,false
4751,16fec857-a4bb-4278-92ba-dea66b0f7b57,Vipeppa Shirt vil ,Shirt,nivel_2,ecru,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,vil,shirt,0.0,1834.0,690.8,0.3751715511906554,0.0155998809169395,0.1953857160537974,Mainstream,application,52
4979,1afa1113-0472-417e-a579-e30061ae3f65,Vmsimone Parka hoody ,Jacket,nivel_3,green_dark,green,Mainstream,8,disponible,False,both,False,unknown,invierno,True,hoody,jacket,5.6,189.2,74.8,0.4907843137254902,0.0016093225024454,0.368490565919729,Mainstream,adventurous,true
4989,043fbffa-b329-482e-a629-3fde25dcfdb2,Vmtia Pant maya ,Pant,nivel_1,nude,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,maya,pant,0.0,743.6,189.2,0.2577803329593611,0.0063250116956577,0.1407171407942649,Mainstream,composition,39
4991,5a346c91-103d-4136-922f-0b7c08b7091e,Vmtiti Sweater oneck,Sweater,nivel_2,garnet,red,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,oneck,sweater,0.0,532.4,268.4,0.5220465247030712,0.004528558669672,0.3198789475252776,Mainstream,composition,55
4992,36823bac-86d7-4ff3-81f6-ef2f1769a77f,Vmtiti Sweater oneck,Sweater,nivel_2,gray_light,gray,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,oneck,sweater,0.0,541.2,281.6,0.5168274044795784,0.0046034108790881,0.2805282771557931,Mainstream,composition,55
4995,373c3e84-92e0-40fd-88b1-22d7f590634f,Vmvallilea Jacket fur ,Jacket,nivel_3,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,fur,jacket,0.0,246.4,70.4,0.2944444444444444,0.0020958618636498,0.2213572987992458,Mainstream,adventurous,55
4996,88fe6698-65ff-4bdf-a508-ca35c10c66a1,Vmvallilea Jacket fur ,Jacket,nivel_3,brown,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,fur,jacket,0.2,259.6,92.4,0.3734046345811052,0.0022081401777739,0.2806055109802724,Mainstream,adventurous,55
4997,0c794cac-59f6-45df-bd45-dbc73d089dd0,Vmvallilea Jacket fur ,Jacket,nivel_3,garnet,red,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,fur,jacket,0.0,228.8,83.6,0.4458874458874458,0.0019461574448177,0.3260170582617739,Mainstream,adventurous,55
5008,0ed3fb0c-bac9-4ee4-b9c2-b4c7578c9764,Vneck Top oasis,Top,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,oasis,top,0.0,443.1428571428572,176.0,0.4459121830550402,0.0037693434027376,0.3092514502891741,Mainstream,adventurous,true
4990,3cd55c25-163c-4f05-83c8-5abc82f87ea8,Vmtiti Sweater oneck,Sweater,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,oneck,sweater,0.2,519.2,264.0,0.514959114959115,0.0044162803555479,0.3129971434958038,Mainstream,composition,55
4670,0d9294c4-bf1f-4bad-b803-fd50b535921b,Vilucy Shirt noos ,Shirt,nivel_2,blue_turquoise,blue,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,shirt,0.0,580.8,180.4,0.3163780663780664,0.0049402458214604,0.1911257741795104,Mainstream,application,false
4872,1f7e39d0-c299-48a7-b417-1f8f55fe4f4b,Vmcira T-shirt vneck ,Tshirt,nivel_2,pink,pink,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,vneck,tshirt,0.0,1460.2,563.2,0.3926306536588644,0.0124203632033343,0.2025255084310993,Mainstream,composition,57
4870,30c92742-31ef-4123-86ea-83e4fda868a2,Vmcira T-shirt vneck ,Tshirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,vneck,tshirt,0.0,1112.8,563.2,0.4999928995880055,0.0094654021179772,0.2547291508529914,Mainstream,composition,57
4741,5bd22c55-ca35-4b50-a6bd-6e0dc7a09bfe,Viosk Skirt knit,Skirt,nivel_1,brown,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,skirt,0.0,1262.2,404.8,0.3539616534851836,0.0107361884914728,0.2072740687789121,Mainstream,adventurous,false
4742,110f899f-7cf1-466f-9956-d3d7ac64e26e,Viosk Skirt knit,Skirt,nivel_1,pink,pink,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,knit,skirt,0.0,1372.2,435.6,0.324173651399091,0.0116718411091736,0.1679227462541323,Mainstream,adventurous,false
4743,2f3815a0-de75-4575-bd38-176dd9c2fa85,Vipen Falda poly ,Skirt,nivel_1,aubergine,purple,Mainstream,8,proximamente,False,both,False,atrevido,invierno,True,poly,skirt,0.0,607.2,184.8,0.3161312926424488,0.0051648024497086,0.19129648733283,Mainstream,style,night
4744,014965f5-f9ee-4cde-abe8-afce813a76bb,Vipen Falda poly ,Skirt,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,atrevido,invierno,True,poly,skirt,0.0,1770.4,688.3,0.4051244047078751,0.0150589035852507,0.2287293758324388,Mainstream,style,night
4745,353489af-10d3-4992-bf64-b71160dfbf27,Vipen Falda poly ,Skirt,nivel_1,brown,brown,Mainstream,8,proximamente,False,both,False,atrevido,invierno,True,poly,skirt,0.0,448.8,211.2,0.45784729958643,0.0038174626802194,0.2971926537871371,Mainstream,style,night
4746,4da71dd1-ac20-4cdd-9e01-032e0b873018,Vipen Falda poly ,Skirt,nivel_1,green_dark,green,Mainstream,8,proximamente,False,both,False,atrevido,invierno,True,poly,skirt,0.0,404.8,193.6,0.5979797979797981,0.0034432016331391,0.3839512678780318,Mainstream,style,night
4747,3baadf81-aa8a-4a51-836e-b6328f5eaa3e,Vipen Falda poly ,Skirt,nivel_1,rust,orange,Mainstream,8,proximamente,False,both,False,atrevido,invierno,True,poly,skirt,0.0,558.8,206.8,0.3748015740678984,0.0047531152979202,0.2259351374706514,Mainstream,style,night
4748,1e51b2ce-2313-4f9b-8b45-96f4898ceae3,Vipen Skirt skater,Skirt,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,atrevido,invierno,True,skater,skirt,0.0,1774.7,697.1,0.4189667860290527,0.0150954790966699,0.2447387363943114,Mainstream,application,faux_leather
4750,060a0a99-22e2-4ef6-861b-8ea1607f3698,Vipeppa Shirt vil ,Shirt,nivel_2,blue_light,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,vil,shirt,0.0,1807.6,682.0,0.3953563964257365,0.0153753242886913,0.2053658603572139,Mainstream,application,52
4715,243da096-b63a-45c9-89cd-ad62403e3910,Vinaja Jacket long ,Jacket,nivel_3,rust,orange,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,long,jacket,0.0,466.4,211.2,0.4732773109243696,0.0039671670990515,0.3154095481598415,Mainstream,application,55
4988,1bd2fe35-a395-4588-81b1-374b29ba2abf,Vmtia Pant maya ,Pant,nivel_1,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,False,maya,pant,0.0,664.4,189.2,0.2791731016731016,0.0056513418109131,0.1681076969401247,Mainstream,composition,39
4716,24c22c5c-6f87-4cc3-84b1-a88efc35f360,Vinaja Jacket short,Jacket,nivel_3,aubergine,purple,Mainstream,8,proximamente,False,informal,False,unknown,invierno,True,short,jacket,0.0,2027.8,827.0,0.4235792774634167,0.0172483307106706,0.2204138040870437,Mainstream,adventurous,true
4719,22f82f69-8425-457a-94dd-067f940dd0c4,Vinaja Jacket short,Jacket,nivel_3,crimson,red,Mainstream,8,proximamente,False,informal,False,unknown,invierno,True,short,jacket,0.0,519.2,206.8,0.4628638335064892,0.0044162803555479,0.2918423988978738,Mainstream,adventurous,true
4841,6d764b1f-2f38-4cf8-a804-0abda80727f0,Vivana T-shirt one ,Tshirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,one,tshirt,0.0,673.2,286.0,0.4380975880574919,0.0057261940203291,0.250352328243861,Mainstream,composition,false
4840,085e5dcd-bbe5-4c4b-8bdb-9215a6b98b62,Vitrust Parka short,Jacket,nivel_3,mustand,yellow,Mainstream,8,disponible,False,informal,False,unknown,invierno,True,short,jacket,2.6666666666666665,615.8333333333334,209.0,0.3550215751770622,0.0052382370036433,0.2129982162063556,Mainstream,adventurous,false
4775,0a86ed6e-8397-4e9b-ac6f-c9ab65959ee6,Viril Cardigan knit ,Sweater,nivel_2,brown_light,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,1462.6,758.7,0.5591511568200934,0.0124407774422659,0.3365986436647286,Mainstream,composition,46
4778,1a14b102-26d1-4f43-973f-af0df6d1c4f2,Viril Cardigan knit ,Sweater,nivel_2,green_dark,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,268.4,180.4,0.7057142857142857,0.00228299238719,0.5298564623825117,Mainstream,composition,46
4779,639bc7db-bc77-49bc-b310-56c37c6c69d1,Viril Cardigan knit ,Sweater,nivel_2,mustand,yellow,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,316.8,211.2,0.6885714285714284,0.0026946795389784,0.4887927954748437,Mainstream,composition,46
4780,5a317c35-5e78-4a67-8cb1-63b8d73108d2,Viril Cardigan knit ,Sweater,nivel_2,pink,pink,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,303.6,198.0,0.655970695970696,0.0025824012248543,0.462097661195607,Mainstream,composition,46
4781,006a2df6-e492-4035-8b35-ecfaf32ef8fb,Viril Cardigan knit ,Sweater,nivel_2,red,red,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,325.6,202.4,0.5945454545454545,0.0027695317483945,0.3833767973616143,Mainstream,composition,46
4783,0afd5215-7972-4a62-aaff-68fca096e7fc,Viril Cardigan knit ,Sweater,nivel_2,taupe,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,1897.0,863.5,0.451783212695506,0.0161357546888955,0.2339594836922007,Mainstream,composition,46
4784,28e6ea55-18ff-40e3-a4b8-bdfa6ae7dc94,Viril Cardigan noos,Sweater,nivel_2,aubergine,purple,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,sweater,0.0,1579.0,743.4,0.4790215799584307,0.0134308680304512,0.246226223994441,Mainstream,composition,54
4847,a75f4e7c-9250-462f-a91b-f01ff9ac1001,Viwinter Scarf check ,Foulard,nivel_3,mustand,yellow,Mainstream,8,proximamente,False,both,False,basico,invierno,True,check,foulard,0.0,2199.0,1517.0,0.6898590268303775,0.0187045464211287,0.3542817866257531,Mainstream,application,acrylic
4787,4d81e91e-a516-4395-a819-7e12871c2956,Viril Cardigan noos,Sweater,nivel_2,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,noos,sweater,8.1,1266.7,649.0,0.5269683835491114,0.0107744651894696,0.2941712476295372,Mainstream,composition,54
4799,47b12d1f-0a89-4996-8093-ad5042f646de,Viril Sweater neck,Sweater,nivel_2,brown_light,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,neck,sweater,0.0,347.6,202.4,0.6117638181475193,0.0029566622719346,0.4340456298772072,Mainstream,composition,50
4807,2e0f3cf6-a69f-457c-9c9b-8a3dbf551df5,Virolas Cardigan knit ,Sweater,nivel_2,red,red,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,892.8,453.2,0.5581973420023565,0.0075940968825755,0.32032086723305,Mainstream,application,54
4808,561915fd-6ba3-47da-aac3-d83af63b467b,Vironjo Sweater knit,Sweater,nivel_2,garnet,red,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,knit,sweater,0.0,0.0,0.0,0.0,0.0,0.0,Mainstream,composition,false
4809,3b770217-580e-45bf-9d25-b20471eb238c,Vironjo Sweater knit,Sweater,nivel_2,mustand,yellow,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,919.2,422.4,0.4806983836582974,0.0078186535108237,0.2967743136293821,Mainstream,composition,false
4810,3590af0e-ca99-4cc5-bc94-e7d4275b0d4b,Vironjo Sweater knit,Sweater,nivel_2,rust,orange,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,1121.6,444.4,0.3999212410845562,0.0095402543273933,0.2260283277680681,Mainstream,composition,false
4811,48459875-2179-4c05-9c8d-ddfef18e1dcf,Vironjo Sweater knit,Sweater,nivel_2,white,white,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,1060.0,435.6,0.5498047052348483,0.0090162888614808,0.3555297994721316,Mainstream,composition,false
4819,76e0adf0-0110-40e4-af68-fb7fe64e8d0a,Visky Parka long ,Jacket,nivel_3,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,False,long,jacket,0.0,0.0,0.0,0.0,0.0,0.0,Mainstream,style,false
4820,26625558-3790-4c2e-b7fd-15cac6439df3,Visky Parka long ,Jacket,nivel_3,khaki,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,long,jacket,1.1666666666666667,568.3333333333334,154.0,0.2745547555892383,0.0048342051914543,0.1521165093388712,Mainstream,style,false
4839,6026af17-4b06-4eec-a094-69d5301bb308,Vitrust Parka short,Jacket,nivel_3,blue_dark,blue,Mainstream,8,disponible,True,informal,False,unknown,invierno,False,short,jacket,7.0,553.6666666666666,124.66666666666669,0.2459935897435897,0.0047094515090942,0.1597930470632539,Mainstream,adventurous,false
4773,01f995bd-e6ca-4058-bdef-c0bb0f4c0a47,Viril Cardigan knit ,Sweater,nivel_2,blue_turquoise,blue,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,391.6,198.0,0.4984734563681932,0.003330923319015,0.3507541642273157,Mainstream,composition,46
4848,9bfd56a7-dd4d-4197-86b7-4e90f0e7c8d4,Viwinter Scarf check ,Foulard,nivel_3,pink,pink,Mainstream,8,proximamente,False,both,False,basico,invierno,True,check,foulard,0.0,2309.0,1429.0,0.6188826331745344,0.0196401990388295,0.319261416106682,Mainstream,application,acrylic
4869,506508f4-3b94-4380-acd0-0f09986ecd11,Vmcelena T-shirt jrs,Tshirt,nivel_2,pink,pink,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,jrs,tshirt,0.0,431.2,154.0,0.412748171368861,0.0036677582613873,0.2604111431987134,Mainstream,composition,50
4868,8c64e043-bc29-4f29-abe8-0c04079601e3,Vmcelena T-shirt jrs,Tshirt,nivel_2,green_dark,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,jrs,tshirt,0.0,330.0,145.2,0.4325490196078431,0.0028069578531025,0.3251135041691579,Mainstream,composition,50
4722,0e2e0da5-19ae-4d7a-8573-577b685c035b,Vinaja Jacket short,Jacket,nivel_3,rust,orange,Mainstream,8,proximamente,False,informal,False,unknown,invierno,True,short,jacket,0.0,435.6,202.4,0.4468939393939394,0.0037051843660953,0.2898205683123069,Mainstream,adventurous,true
4729,b6f5a65d-1af7-4dd7-b521-93b791b11d53,Vinorth Scarf wool ,Foulard,nivel_3,black,black,Mainstream,8,disponible,False,both,False,basico,invierno,True,wool,foulard,1.0,2969.0,1210.0,0.4075446278208151,0.0252541147450346,0.2163993712829248,Mainstream,adventurous,acrylic
4705,3a98db4f-98c7-4ee2-82b3-69f3476e274d,Vimero Top noos,Top,nivel_2,salmon,orange,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,noos,top,0.0,2111.1666666666665,733.1666666666666,0.3473006817857235,0.0179574419824494,0.1826290618840864,Mainstream,style,false
4871,0ca37fd9-5958-468f-91c4-3f2d2fd931b5,Vmcira T-shirt vneck ,Tshirt,nivel_2,camel,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,vneck,tshirt,0.0,1495.4,624.8,0.4383920547907096,0.0127197720409985,0.2255559134158541,Mainstream,composition,57
4769,07f342b9-35c4-49f0-b683-44abb60cc03f,Viril Cardigan knit ,Sweater,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,1370.2,774.1,0.5771001893547627,0.0116548292433972,0.3409696595168393,Mainstream,composition,46
4774,0cc38968-88c0-482f-a69f-0f8bb37552ad,Viril Cardigan knit ,Sweater,nivel_2,brown,brown,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,1567.0,934.75,0.6054298887597231,0.0133287968357929,0.3093793427977581,Mainstream,composition,46
4851,569101d2-0565-4987-91ae-15855b6c888e,Vmagnes Parka breeze ,Jacket,nivel_3,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,breeze,jacket,0.2,545.6,176.0,0.3275279106858054,0.0046408369837961,0.1995242504214472,Mainstream,adventurous,55
4852,1b4e6004-8e29-43cb-82f8-a6c597600093,Vmagnes Parka breeze ,Jacket,nivel_3,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,breeze,jacket,0.0,545.6,180.4,0.3489814533292795,0.0046408369837961,0.2131718326976361,Mainstream,adventurous,55
4853,2e7c08c6-a06b-4872-b960-07c745a144d1,Vmalice Jacket teddy ,Jacket,nivel_3,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,teddy,jacket,0.2,369.6,132.0,0.3905697953162456,0.0031437927954748,0.25649455275619,Mainstream,application,56
