,index,title,specific_color,type2,specific_type,color,tipo_marca,stock,envios,ventas,satisfaction,tasa_mercado,interest,season,disponibilidad,marca,feature_name,feature_value,variant_id,nivel_prenda
4270,4271,Summ Top cerise,yellow,Top,top,yellow,WHOLE_SALE,7.333333333333333,88.0,36.66666666666666,0.4444444444444444,0.0007485220941606,0.3335204638568735,9,proximamente,WHOLE_SALE,style,48,3e45758a-90e5-4a3c-b12b-73dc909f7789,Nivel 2
4271,4272,Summ Tshirt nathael ,white,Tshirt,tshirt,white,WHOLE_SALE,1.0,1012.0,528.0,0.5217391304347826,0.0086080040828477,0.2651735672588152,9,disponible,WHOLE_SALE,application,false,b6ca648b-d258-4211-8c9a-ee1a2f7c231d,Nivel 2
4280,4281,Sun Top polo ,ecru,Top,top,brown,NO_MAINSTREAM,0.2,378.4,114.4,0.3122930453964936,0.0032186450048909,0.2073236342638668,7,proximamente,NO_MAINSTREAM,adventurous,false,1941d54a-deb2-4579-bbc8-d99da3fea71d,Nivel 2
4284,4285,Sunny Shirt dots ,ecru,Shirt,shirt,brown,NO_MAINSTREAM,0.1666666666666666,267.6666666666667,55.0,0.2623863636363637,0.002276754703072,0.194220555698395,7,proximamente,NO_MAINSTREAM,sleeve,43,23a7631c-8498-4810-a4a6-6da59671a747,Nivel 2
4286,4287,Super Skirt strech ,black,Skirt,skirt,black,MAINSTREAM,10.333333333333334,594.0,278.6666666666667,0.5024691358024692,0.0050525241355845,0.2953963082151035,9,proximamente,MAINSTREAM,composition,false,2a4d0ea9-ca63-4075-8bdf-c7f788ad537b,Nivel 1
4287,4288,Super Skirt strech ,blue_light,Skirt,skirt,blue,MAINSTREAM,0.1666666666666666,630.5,297.0,0.4167961978364662,0.0053629906860034,0.231694608650438,7,proximamente,MAINSTREAM,composition,false,1081895f-7d59-454e-9cb1-d6a1b91b19a5,Nivel 1
4294,4295,Sweet Tshirt vneck ,black,Tshirt,tshirt,black,NO_MAINSTREAM,2.8,308.0,145.2,0.4749164181801752,0.0026198273295623,0.334551677617719,9,proximamente,NO_MAINSTREAM,alerts,55,73b242fa-f3cf-4f63-8061-fa1f0730358f,Nivel 2
4295,4296,Sweet Tshirt vneck ,brick,Tshirt,tshirt,brown,NO_MAINSTREAM,0.4,980.8,532.4,0.5332932578728371,0.0083426189767362,0.2941882892444834,9,proximamente,NO_MAINSTREAM,alerts,55,58667333-36cd-44da-a216-b867f59fa2e9,Nivel 2
4302,4303,Tabitha Jacket grace ,blue_dark,Jacket,jacket,blue,NO_MAINSTREAM,1.0,3178.0,902.0,0.2820428388237482,0.0270318547186662,0.1545373467712072,8,disponible,NO_MAINSTREAM,composition,75,1922ac2f-1189-4532-9692-531e6aff1da2,Nivel 3
4315,4316,Tailor Cardigan cosy ,grey,Sweater,sweater,gray,NO_MAINSTREAM,0.25,1363.25,643.5,0.4756824576555388,0.0115957130098243,0.2436390853326815,8,proximamente,NO_MAINSTREAM,composition,57,3706d41e-7f87-499f-8a70-014b87e1a387,Nivel 2
4360,4361,Taylor Parka water,blue_dark,Jacket,jacket,blue,NO_MAINSTREAM,1.1666666666666667,154.0,66.0,0.556045751633987,0.0013099136647811,0.4173617921416855,8,disponible,NO_MAINSTREAM,closing,false,0b9f263e-9c58-436e-a51f-9b01320028fd,Nivel 3
4367,4368,Teel Tshirt vneck,blue_dark,Tshirt,tshirt,blue,NO_MAINSTREAM,0.4,743.4,259.6,0.3634710246255051,0.00632331050908,0.2189114842198244,8,proximamente,NO_MAINSTREAM,adventurous,false,52e38a13-b9b7-4ff5-8211-025edead524b,Nivel 2
4392,4393,Thin Coat woven,black,Jacket,jacket,black,NO_MAINSTREAM,1.3333333333333333,176.0,80.66666666666667,0.4831624515835042,0.0014970441883213,0.3627460997347085,8,disponible,NO_MAINSTREAM,style,true,113eac9f-2b66-4285-b75f-d31e9d6a99b8,Nivel 3
4393,4394,Thin Coat woven,mustand,Jacket,jacket,yellow,NO_MAINSTREAM,7.166666666666667,36.66666666666666,22.0,0.5833333333333334,0.0003118842059002,0.4375779710514751,8,disponible,NO_MAINSTREAM,style,true,0fc30db2-1530-49b8-8612-40dd04c0552a,Nivel 3
4394,4395,Thin Coat woven,rust,Jacket,jacket,orange,NO_MAINSTREAM,2.6666666666666665,132.0,58.66666666666666,0.5242303992303993,0.001122783141241,0.3934534952081097,8,disponible,NO_MAINSTREAM,style,true,13b462d0-b2f5-4e90-afde-565c96eeef92,Nivel 3
4395,4396,Thisbe Bag cahier ,brown,Bag,bag,brown,OWN_PRODUCTION,1.0,6443.0,1363.0,0.2115474158000931,0.054803725598605,0.133175570699349,7,disponible,OWN_PRODUCTION,detail,automatic,4b5f6c09-3a12-4800-98ff-de3ca8fbb232,Nivel 3
4396,4397,Thisbe Bag cahier ,mustand,Bag,bag,yellow,OWN_PRODUCTION,1.0,4838.0,1495.0,0.309011988424969,0.0411517033130608,0.1750818458690149,7,disponible,OWN_PRODUCTION,detail,automatic,9340302e-3726-4780-8aa7-8332ea8b0b24,Nivel 3
4413,4414,Tie Top sew ,blue,Top,top,blue,OWN_PRODUCTION,0.2,1244.8,655.6,0.5159886266733195,0.0105881852592183,0.2632884059662689,9,proximamente,OWN_PRODUCTION,composition,false,08cacc9c-e4b0-4954-a19c-11a1aa141d81,Nivel 2
4414,4415,Tie Top sew ,grey_dark,Top,top,gray,OWN_PRODUCTION,0.2,880.0,457.6,0.5234679915326564,0.0074852209416067,0.2654766062371316,9,proximamente,OWN_PRODUCTION,composition,false,2b417f10-f990-442a-aeef-62a10076da69,Nivel 2
4427,4428,Tiger Scarf sew ,red,Foulard,foulard,red,OWN_PRODUCTION,2.0,6267.0,2617.0,0.4175841710547311,0.0533066814102836,0.2354454262325074,8,disponible,OWN_PRODUCTION,composition,acrylic,a4b71637-80ee-440e-bd0d-4201c7391e1f,Nivel 3
4428,4429,Tiger Scarf sew ,rust,Foulard,foulard,orange,OWN_PRODUCTION,5.0,6092.0,2221.0,0.3645764937623112,0.0518181431548505,0.2081973184585808,8,disponible,OWN_PRODUCTION,composition,acrylic,976a1c16-c631-460d-bb5c-8ab662fa4ec3,Nivel 3
4430,4431,Tila Top mia ,blue_dark,Top,top,blue,MAINSTREAM,0.4,660.0,118.8,0.1814427818558253,0.005613915706205,0.102753644362183,7,proximamente,MAINSTREAM,application,56,22399647-88b9-4227-a0f4-e8c7f1bbfe55,Nivel 2
4447,4448,Tiswa Pant one3 ,blue,Pant,pant,blue,MAINSTREAM,1.3333333333333333,80846.66666666667,33844.333333333336,0.4212207016244624,0.6876763209004947,0.5544485112624785,7,proximamente,MAINSTREAM,composition,denim,1e17922c-8096-4b62-9260-cc6e7c6408ac,Nivel 1
4448,4449,Tiwa Pant one ,black,Pant,pant,black,MAINSTREAM,1.6666666666666667,44136.0,21250.666666666668,0.4905447142910506,0.3754178539531322,0.4329812841220914,7,proximamente,MAINSTREAM,composition,denim,1e10aba6-0012-403f-bc2c-fd64f2c4c5a7,Nivel 1
4449,4450,Tiwa Pant one ,blue,Pant,pant,blue,MAINSTREAM,1.0,65966.0,29636.666666666668,0.4560025380802148,0.5611023689023092,0.5085524534912621,7,proximamente,MAINSTREAM,composition,denim,06bc4616-4a3c-4938-97f1-a0ea45e07aa4,Nivel 1
4450,4451,Tixter Sweater depths ,black,Sweater,sweater,black,NO_MAINSTREAM,0.5,857.75,368.5,0.4269669073744671,0.0072959639348445,0.2498039550000571,8,proximamente,NO_MAINSTREAM,adventurous,43,2face51a-ea82-49c1-806b-e53cbaabf5a0,Nivel 2
4451,4452,Tixter Sweater depths ,blue,Sweater,sweater,blue,NO_MAINSTREAM,3.75,418.0,225.5,0.4916666666666667,0.0035554799472632,0.2994721891435943,8,disponible,NO_MAINSTREAM,adventurous,43,432777c0-8d4c-46e8-9119-5b3e20548fe8,Nivel 2
4452,4453,Tixter Sweater depths ,crimson,Sweater,sweater,red,NO_MAINSTREAM,1.75,533.5,236.5,0.3711822169059011,0.0045379151958491,0.219816212370828,8,disponible,NO_MAINSTREAM,adventurous,43,2db4f563-41da-4061-aebd-691947ef2c5f,Nivel 2
4453,4454,Tixter Sweater depths ,green_dark,Sweater,sweater,green,NO_MAINSTREAM,1.25,533.5,253.0,0.6012596899224807,0.0045379151958491,0.3964382807201821,8,disponible,NO_MAINSTREAM,adventurous,43,1694066d-dc64-4f62-9339-3ab2904d216d,Nivel 2
4455,4456,Tokio Top printed ,lilac,Top,top,purple,NO_MAINSTREAM,0.25,847.0,368.5,0.4551266596785465,0.0072045251562965,0.2311655924174214,9,proximamente,NO_MAINSTREAM,sleeve,false,048bb3f7-7637-4844-84a8-332f9d4678d4,Nivel 2
4463,4464,Tops Jacket contrast ,black,Jacket,jacket,black,MAINSTREAM,14.333333333333334,649.0,146.66666666666666,0.210776862026862,0.0055203504444349,0.1112523720738591,8,disponible,MAINSTREAM,application,55,20a16546-987c-4dfc-b141-ca9b2b967a1d,Nivel 3
4464,4465,Tops Jacket contrast ,blue_dark,Jacket,jacket,blue,MAINSTREAM,16.5,531.6666666666666,135.66666666666666,0.297460239036326,0.004522320985554,0.1865418265171281,8,disponible,MAINSTREAM,application,55,1d278ed8-72c7-459c-937f-915c7e76c43c,Nivel 3
4465,4466,Tops Jacket contrast ,garnet,Jacket,jacket,red,MAINSTREAM,9.0,671.0,179.66666666666666,0.262904664401942,0.0057074809679751,0.1541720628936847,8,disponible,MAINSTREAM,application,55,5b6776e9-405b-46ef-92ba-dd08901c3977,Nivel 3
4466,4467,Tops Jacket contrast ,khaki,Jacket,jacket,brown,MAINSTREAM,8.166666666666666,645.3333333333334,165.0,0.2529421196087862,0.0054891620238449,0.1448391493246112,8,disponible,MAINSTREAM,application,55,1c0703fe-bfdf-41a6-ba97-b36341542c79,Nivel 3
4467,4468,Tops Jacket contrast ,mustand,Jacket,jacket,yellow,MAINSTREAM,9.0,66.0,14.666666666666666,0.15,0.0005613915706205,0.1126403478926551,8,disponible,MAINSTREAM,application,55,123b15c3-361d-43af-a002-cd49601b78aa,Nivel 3
4468,4469,Tops Jacket contrast ,orange,Jacket,jacket,orange,MAINSTREAM,9.333333333333334,36.66666666666666,7.333333333333333,0.25,0.0003118842059002,0.187577971051475,8,disponible,MAINSTREAM,application,55,4065f5fb-0cbc-47f2-a4e7-5db8ae684ee0,Nivel 3
4469,4470,Toronto Jeans denim ,white,Jean,jean,white,NO_MAINSTREAM,1.0,1034.0,396.0,0.3829787234042553,0.0087951346063879,0.1958869290053216,9,disponible,NO_MAINSTREAM,composition,false,1e5c9995-a4d6-4605-8a65-6b732abb934f,Nivel 1
4470,4471,Toub Shirt new,black,Shirt,shirt,black,NO_MAINSTREAM,1.0,934.75,423.5,0.4393731507541315,0.0079509207672351,0.2236620357606833,8,proximamente,NO_MAINSTREAM,detail,54,27ec9eb7-a1cf-4d26-a2a7-4ce79b1620bd,Nivel 2
4480,4481,Toxiko Jeans colors ,blue_dark,Jean,jean,blue,WHOLE_SALE,0.1,952.3,530.2,0.5879790704419913,0.0081001998894228,0.3298189301301947,8,proximamente,WHOLE_SALE,composition,false,18a89883-b098-45a6-88d5-a9733d7636f7,Nivel 1
4490,4491,Trila Sweater nais ,orange,Sweater,sweater,orange,WHOLE_SALE,2.0,3101.0,946.0,0.3050628829409867,0.0263768978862756,0.1657198904136312,7,disponible,WHOLE_SALE,composition,54,52a457a5-be4b-4755-8bed-b08e37e505cf,Nivel 2
4491,4492,Trila Sweater nais ,pink,Sweater,sweater,pink,WHOLE_SALE,1.0,2991.0,770.0,0.2574389836175192,0.0254412452685748,0.141440114443047,7,disponible,WHOLE_SALE,composition,54,798f338d-9513-4c85-bc1c-4ebbca6c07ef,Nivel 2
4493,4494,Trissa Jeans sky ,blue_dark,Jean,jean,blue,NO_MAINSTREAM,0.2,980.8,127.6,0.1486376789593093,0.0083426189767362,0.0784901489680228,7,proximamente,NO_MAINSTREAM,composition,37,4bf6de0d-7264-48d2-81aa-a1ccd1d333bd,Nivel 1
4511,4512,Tula Jeans plus ,black,Jean,jean,black,MAINSTREAM,0.3333333333333333,31022.33333333333,15261.666666666666,0.4923624819008285,0.2638738853683777,0.3781181836346031,7,proximamente,MAINSTREAM,application,false,0b3d1f9e-7c60-4837-a3bc-0f09d60b0120,Nivel 1
4512,4513,Tula Jeans plus ,blue,Jean,jean,blue,MAINSTREAM,0.3333333333333333,40661.66666666666,19484.33333333333,0.5029067154386127,0.3458654077885991,0.4243860616136059,7,proximamente,MAINSTREAM,application,false,0127e6c4-7e64-4060-b62d-c3a9572268b1,Nivel 1
4532,4533,Ultra Parka weight ,blue_dark,Jacket,jacket,blue,NO_MAINSTREAM,17.142857142857142,62.85714285714285,34.57142857142857,0.2857142857142857,0.0005346586386861,0.2144193789453858,9,disponible,NO_MAINSTREAM,detail,64,032c3952-151a-4e68-904d-bd8c74720d95,Nivel 3
4533,4534,Ultra Parka weight ,gray_light,Jacket,jacket,gray,NO_MAINSTREAM,16.714285714285715,122.57142857142856,50.285714285714285,0.3952380952380952,0.001042584345438,0.296689217514931,9,disponible,NO_MAINSTREAM,detail,64,072696e2-dcfc-4153-838d-8c46266c1b4b,Nivel 3
4534,4535,Ultra Parka weight ,yellow,Jacket,jacket,yellow,NO_MAINSTREAM,29.285714285714285,6.285714285714286,6.285714285714286,0.2857142857142857,5.346586386861979e-05,0.2142990807516814,9,disponible,NO_MAINSTREAM,detail,64,2c00b0af-ef6d-4d3b-8b45-9b1839304ca9,Nivel 3
4548,4549,Utah Jumpsuit floral,lilac,Jumpsuit,jumpsuit,purple,NO_MAINSTREAM,0.8,769.6,123.2,0.2354829266361673,0.0065461659507506,0.1690543347277101,7,disponible,NO_MAINSTREAM,detail,true,167d0d4e-ff0c-4ad2-a9a7-d35a239d3802,Nivel 1
4554,4555,Varny Tshirt tees,orange,Tshirt,tshirt,orange,MAINSTREAM,2.0,585.0,211.2,0.3416001596169194,0.0049759707395908,0.2220770861453797,7,proximamente,MAINSTREAM,adventurous,50,5b998240-7878-4764-b4a9-d397b88d1ffd,Nivel 2
4558,4559,Veleta Jeans slim ,blue_light,Jean,jean,blue,PREMIUM,0.3333333333333333,1433.1666666666667,659.8333333333334,0.3775001119742156,0.0121904194842569,0.2092726569596194,9,proximamente,PREMIUM,composition,false,3bdc3b65-7564-46da-9aad-98c59bb14027,Nivel 1
4565,4566,Vert Pant bonnes ,beige,Pant,pant,beige,WHOLE_SALE,0.0666666666666666,1689.0,719.9333333333333,0.4360397359473262,0.014366520648152,0.2414836098595545,7,proximamente,WHOLE_SALE,composition,101,19a9db4c-fb84-4b2a-8603-57b1c3e9cc7c,Nivel 1
4570,4571,Very Tshirt gj ,blue_dark,Tshirt,tshirt,blue,NO_MAINSTREAM,0.2,413.6,167.2,0.4086134453781513,0.0035180538425551,0.2900106605607411,8,proximamente,NO_MAINSTREAM,composition,54,0420dcae-430b-46e1-8b16-b92ad4b5fc0a,Nivel 2
4572,4573,Vesna Pant wdc,blue_dark,Pant,pant,blue,OWN_PRODUCTION,0.2,1794.6,618.2,0.3840167540076312,0.0152647471611448,0.2127097583225485,7,proximamente,OWN_PRODUCTION,composition,false,0bec12fc-3b27-45f5-a56c-eed0f89d0ea6,Nivel 1
4584,4585,Vibibi Pant rwsl ,blue_light,Pant,pant,blue,MAINSTREAM,0.1666666666666666,590.1666666666666,194.33333333333331,0.351979861788307,0.0050199180595131,0.2266488695815232,9,proximamente,MAINSTREAM,detail,false,2136b990-3c32-4956-9647-00474ccc7f2b,Nivel 1
4587,4588,Vibista Dress noos ,blue,Dress,dress,blue,MAINSTREAM,0.1666666666666666,2250.5,714.8333333333334,0.3221321495814114,0.0191426019648704,0.1706373757731409,9,proximamente,MAINSTREAM,detail,52,020f07ae-2036-4eb1-a960-8a085187f98b,Nivel 1
4594,4595,Vicamisha Coat long,black,Jacket,jacket,black,MAINSTREAM,18.166666666666668,33.0,11.0,0.0999999999999999,0.0002806957853102,0.0750701739463275,8,disponible,MAINSTREAM,closing,59,1a8e69d3-c178-44a0-ba99-89e26d03836a,Nivel 3
4595,4596,Vicassie Skirt denim ,beige,Skirt,skirt,beige,MAINSTREAM,0.1666666666666666,1499.0,634.3333333333334,0.4143545932564318,0.012750393399396,0.213552493327914,9,proximamente,MAINSTREAM,composition,false,2279e5e5-1613-453e-b635-bcae6d2febe3,Nivel 1
4598,4599,Vicatja Parka noos ,red,Jacket,jacket,red,MAINSTREAM,0.3333333333333333,341.0,117.33333333333331,0.3562766683734426,0.0029005231148726,0.254733482103319,8,proximamente,MAINSTREAM,closing,false,47f39bc1-32ef-4fa0-a4d1-2b68403cbef3,Nivel 3
4604,4605,Vicky Tshirt street,blue_dark,Tshirt,tshirt,blue,MAINSTREAM,3.8,1596.6,704.0,0.4823365667166202,0.0135805724492833,0.2479585695829517,7,disponible,MAINSTREAM,adventurous,false,2f2300b5-761f-4ef5-ac77-4c801c22a728,Nivel 2
4605,4606,Vicky Tshirt street,garnet,Tshirt,tshirt,red,MAINSTREAM,13.8,1359.2,510.4,0.3767692584171965,0.0115612639816271,0.1941652611994118,7,disponible,MAINSTREAM,adventurous,false,04851b6d-7b91-4e30-8be3-1790031dc8e1,Nivel 2
4606,4607,Vicky Tshirt street,white,Tshirt,tshirt,white,MAINSTREAM,1.0,2408.0,1012.0,0.4204851435758361,0.0204822863947603,0.2204837149852982,7,disponible,MAINSTREAM,adventurous,false,7731d263-b65e-4252-9a67-18b158576fa1,Nivel 2
4613,4614,Vicosana Scarf wool ,brown,Foulard,foulard,brown,MAINSTREAM,1.0,3760.0,1869.0,0.4970744680851063,0.0319823076595925,0.2645283878723494,8,disponible,MAINSTREAM,composition,acrylic,f962e624-928f-4f12-ae8d-2a611c390df9,Nivel 3
4614,4615,Vicris Jacket suede ,beige,Jacket,jacket,beige,MAINSTREAM,0.4,1469.0,378.4,0.257301122344843,0.0124952154127503,0.1348981688787967,9,proximamente,MAINSTREAM,detail,suede,336718d2-e1e3-4438-8634-1efef5496d7a,Nivel 3
4615,4616,Vicris Jacket suede ,blue_light,Jacket,jacket,blue,MAINSTREAM,0.2,774.2,198.0,0.2289608479500176,0.0065852932420363,0.1231602086803963,9,proximamente,MAINSTREAM,detail,suede,81caed45-1cfc-428d-8bc1-c91c969d95bb,Nivel 3
4622,4623,Vidreamers Tshirt stripes ,pink,Tshirt,tshirt,pink,MAINSTREAM,0.2,281.6,70.4,0.3025229741019214,0.0023952707013141,0.2274910482517696,7,proximamente,MAINSTREAM,adventurous,false,209dbf8d-5bee-49e7-bacb-8cfcad25bac8,Nivel 2
4638,4639,Vijaxie Jacket long,black,Jacket,jacket,black,MAINSTREAM,15.0,205.33333333333331,44.0,0.2060185185185185,0.0017465515530415,0.1549505267771493,8,disponible,MAINSTREAM,closing,false,1d63f802-7fe8-43e8-a800-977f75c5865e,Nivel 3
4639,4640,Vijaxie Jacket long,blue_dark,Jacket,jacket,blue,MAINSTREAM,16.166666666666668,117.33333333333331,29.33333333333333,0.2127705627705627,0.0009980294588809,0.1598274294426423,8,disponible,MAINSTREAM,closing,false,33d7bb34-0c80-48f5-ab1a-0ce31af06009,Nivel 3
4641,4642,Vijessi Coat noos ,blue_turquoise,Jacket,jacket,blue,MAINSTREAM,0.1666666666666666,487.6666666666667,150.33333333333334,0.3310144834776672,0.0041480599384737,0.202618311895453,8,proximamente,MAINSTREAM,adventurous,false,16548ddf-8262-45d5-9e62-e24ce45acee1,Nivel 3
4643,4644,Vijessi Coat noos ,green_dark,Jacket,jacket,green,MAINSTREAM,0.1666666666666666,388.6666666666667,157.66666666666666,0.3887934677408362,0.0033059725825429,0.2762647570069892,8,proximamente,MAINSTREAM,adventurous,false,0072e50d-77f1-49fa-ae07-a88be2e774e2,Nivel 3
4653,4654,Vikatay T-shirt stripes,orange,Tshirt,tshirt,orange,MAINSTREAM,0.4,695.2,167.2,0.2423642533936651,0.0059133245438693,0.145714380131103,7,proximamente,MAINSTREAM,composition,49,2925e11d-ea24-476f-b739-ef5fee6fda10,Nivel 2
4656,4657,Vilanis Pant nomad ,beige,Pant,pant,beige,MAINSTREAM,0.25,693.0,247.5,0.351068880748096,0.0058946114915153,0.1784817461198056,9,proximamente,MAINSTREAM,detail,false,31950822-93ea-4446-bf61-cb2f3c31cb65,Nivel 1
4662,4663,Vilucy Shirt button,green_light,Shirt,shirt,green,MAINSTREAM,0.2,2124.4,1060.2,0.5092147732273486,0.0180700038276698,0.2920173300492206,9,proximamente,MAINSTREAM,sleeve,54,1f06fd9d-9704-4ecd-a865-fa3a1e1ba7d8,Nivel 2
4668,4669,Vilucy Shirt noos ,blue_dark,Shirt,shirt,blue,MAINSTREAM,0.9,1385.6,732.3,0.527097478327685,0.0117858206098753,0.3109398986642606,8,proximamente,MAINSTREAM,application,false,236eeae9-2c47-4374-9bd1-1ca60a69de1a,Nivel 2
4672,4673,Vilucy Shirt noos ,green,Shirt,shirt,green,MAINSTREAM,0.2,2744.4,1337.0,0.4681089721124919,0.0233436822183472,0.2457263271654196,9,proximamente,MAINSTREAM,application,false,1e71c377-7600-4eb3-9456-039db010657e,Nivel 2
4679,4680,Vilucy Tshirt fav ,black,Tshirt,tshirt,black,MAINSTREAM,8.8,2335.6,1253.4,0.5287448976759859,0.0198664568536554,0.2743056772648206,9,proximamente,MAINSTREAM,adventurous,false,08effc5a-d2f8-41ef-b342-29cd58173b0e,Nivel 2
4680,4681,Vilucy Tshirt fav ,blue_dark,Tshirt,tshirt,blue,MAINSTREAM,5.8,2243.0,1359.0,0.5820320873259146,0.019078807468209,0.3005554473970618,9,proximamente,MAINSTREAM,adventurous,false,09ca70b9-1641-40fb-a667-1d194ebc3264,Nivel 2
4681,4682,Vilucy Tshirt fav ,blue_klein,Tshirt,tshirt,blue,MAINSTREAM,0.4,2269.6,1099.6,0.4760833247408051,0.0193050652830349,0.24769419501192,9,proximamente,MAINSTREAM,adventurous,false,3a5704b7-6890-4ce0-9e8d-fca9b5a39633,Nivel 2
4685,4686,Vilucy Tshirt fav ,pink,Tshirt,tshirt,pink,MAINSTREAM,0.25,511.5,269.5,0.3995535714285714,0.0043507846723089,0.2403970454287699,9,proximamente,MAINSTREAM,adventurous,false,1cfd1a18-2b80-473c-8b54-8b3a35a66a8c,Nivel 2
4687,4688,Vilucy Tshirt fav ,white,Tshirt,tshirt,white,MAINSTREAM,0.4,3285.6,1697.8,0.5086590932175307,0.0279470930974354,0.2683030931574831,9,proximamente,MAINSTREAM,adventurous,false,1f95a568-dc4b-4d0a-b544-5d443d701b67,Nivel 2
4700,4701,Vimero Top noos,black,Top,top,black,MAINSTREAM,0.0909090909090909,1395.5454545454545,571.9090909090909,0.4441239558222835,0.0118704159787815,0.2412938694282021,8,proximamente,MAINSTREAM,style,false,15bd4036-ffd7-444b-814a-3e9839706367,Nivel 2
4702,4703,Vimero Top noos,coral,Top,top,orange,MAINSTREAM,0.4,206.8,114.4,0.228108108108108,0.0017590269212775,0.1448400022529227,9,proximamente,MAINSTREAM,style,false,45336dc5-5544-404e-84d8-6103e5465758,Nivel 2
4703,4704,Vimero Top noos,green_light,Top,top,green,MAINSTREAM,0.0909090909090909,1525.4545454545455,643.8181818181819,0.4362897881339708,0.01297541398762,0.2321573230392238,8,proximamente,MAINSTREAM,style,false,2e70a90d-c1f5-4acf-8f95-cea1c34b6493,Nivel 2
4706,4707,Vimirenza Jumpsuit v-neck ,blue_dark,Jumpsuit,jumpsuit,blue,MAINSTREAM,0.2,778.6,281.6,0.3782534071196265,0.0066227193467443,0.2110383588143533,9,proximamente,MAINSTREAM,detail,140,028932fa-f74a-4567-b08f-3b8943cba05f,Nivel 1
4710,4711,Vimura Dress shirt ,mustand,Dress,dress,yellow,MAINSTREAM,1.0,805.0,242.0,0.2991752002786486,0.0068472759749925,0.1653615337079884,9,proximamente,MAINSTREAM,detail,false,5036e9c8-a048-4cf2-9b12-640f1375351c,Nivel 1
4717,4718,Vinaja Jacket short,black,Jacket,jacket,black,MAINSTREAM,0.6,1198.6,600.4,0.5031620189335968,0.0101952111597839,0.2808847988599002,8,proximamente,MAINSTREAM,adventurous,true,048e4c5e-702e-435d-8807-4bcf2a7ff110,Nivel 3
4721,4722,Vinaja Jacket short,grey,Jacket,jacket,gray,MAINSTREAM,0.6666666666666666,1193.4666666666667,497.1333333333333,0.4325925956734379,0.0101515473709579,0.2487607675353279,7,proximamente,MAINSTREAM,adventurous,true,02e95c4e-c4cd-4a9b-a0f3-c31a811a3c36,Nivel 3
4729,4730,Vinorth Scarf wool ,black,Foulard,foulard,black,MAINSTREAM,1.0,2969.0,1210.0,0.4075446278208151,0.0252541147450346,0.2163993712829248,8,disponible,MAINSTREAM,adventurous,acrylic,b6f5a65d-1af7-4dd7-b521-93b791b11d53,Nivel 3
4730,4731,Vinorth Scarf wool ,brown,Foulard,foulard,brown,MAINSTREAM,3.0,3738.0,1188.0,0.3178170144462279,0.0317951771360523,0.1748060957911401,8,disponible,MAINSTREAM,adventurous,acrylic,bfe3ac93-1f36-4bd4-9eb8-965492031714,Nivel 3
4759,4760,Viprimera Dress stripes,brick,Dress,dress,brown,MAINSTREAM,0.1666666666666666,1678.6666666666667,733.1666666666666,0.4134224585933619,0.0142786260083074,0.2138505423008346,9,proximamente,MAINSTREAM,detail,false,39b78a99-07da-43f4-ab6e-87788dc92e89,Nivel 1
4762,4763,Virau Skirt flounce ,black,Skirt,skirt,black,MAINSTREAM,4.0,1891.25,533.5,0.2953972865828508,0.0160868455747884,0.1557420660788196,8,disponible,MAINSTREAM,application,false,a6502238-b828-420d-80bd-3224d23984b3,Nivel 1
4763,4764,Virau Skirt flounce ,rust,Skirt,skirt,orange,MAINSTREAM,15.5,1105.0,291.5,0.2757756072980875,0.0093990558414494,0.1616660572501613,8,disponible,MAINSTREAM,application,false,145d87fb-6ad1-445e-a47a-7e25364694f2,Nivel 1
4771,4772,Viril Cardigan knit ,blue_klein,Sweater,sweater,blue,MAINSTREAM,1.1,1825.5,886.3,0.5339595913070971,0.0155275804873899,0.3106843216277232,7,proximamente,MAINSTREAM,composition,46,0f84a6da-13bd-4c6b-b799-6e1eeb624e94,Nivel 2
